Hokkaido_ibprice,Tohoku_ibprice,Chubu_ibprice,Hokuriku_ibprice,Kansai_ibprice,Chugoku_ibprice,Shikoku_ibprice,Kyushu_ibprice,hour,day_of_week,month,is_weekend
-0.021198389431680578,0.03657466874279797,0.2703439116614483,0.38593330229019823,0.39591030407282746,0.4226169632047253,0.4296524814768817,0.04782977508097209,-1.6612549487648636,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.40086679779932155,-0.3807367213561575,-0.31734816572739466,-0.22158312416512002,-0.21133790793602128,-0.19430687314257244,-0.1826903946654732,0.04782977508097209,-1.6612549487648636,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.019472623939100427,0.03847153869779318,0.1481713651074953,0.2596395648908848,0.2696723245154324,0.29436756353396093,0.3023553961139549,0.6905973216735627,-1.5167811223646719,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.012569561968779834,0.04605901851777402,0.15659705797328496,0.2683494778149752,0.27837839207111464,0.30321234971815136,0.31113450544932897,0.7022311234218446,-1.5167811223646719,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.3292475298572438,0.03657466874279797,0.14606494189104788,0.2574620866598622,0.2674958076265118,0.2921563669879133,0.30016061878011135,0.6876888712364922,-1.3723072959644802,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
0.0305745753457248,0.0934807673926553,0.2092576383844716,0.3227864335905413,0.3327913142941297,0.3584922633693429,0.3660039387954181,0.7749423843486082,-1.3723072959644802,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.24382213797452465,-0.2081215554515896,-0.1256636530306753,-0.02343260514205926,-0.013274871044246286,0.0069120125477647835,0.017034342714291245,0.3124987648543917,-1.2278334695642885,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.021198389431680578,0.03657466874279797,0.14606494189104788,0.2574620866598622,0.2674958076265118,0.2921563669879133,0.30016061878011135,0.6876888712364922,-1.2278334695642885,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.004803617252169013,0.054594933315252635,0.16607596244729855,0.2781481298545771,0.2881727180712573,0.31316273417536583,0.321011003451625,0.715319150388662,-1.0833596431640968,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
0.03575187182346555,0.09917137725764127,0.2155769080338142,0.3293188682836095,0.3393208649608918,0.3651258530074862,0.372588270796949,0.7836677356598202,-1.0833596431640968,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.023787037670550952,0.03372936381030498,0.14290530706637655,0.2541958693133281,0.26423103229313083,0.2888395721688417,0.29686845277934587,0.6833261955808863,-0.9388858167639053,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
0.06163835421216809,0.12762442658256976,0.2471732562805259,0.3619810417489489,0.3719686182947005,0.39829380119820074,0.4055099308046022,0.8272944922158779,-0.9388858167639053,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
2.142911538263872,0.19970548487238945,0.32721733850552975,0.4447252145278096,0.45467626007368367,0.48231926994801205,0.48891146949065784,0.9378156088245588,-0.7944119903637136,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.6605945044326395,0.5771826059164444,0.7463955585785753,0.8780433825013161,0.8878031209688839,0.9223473826114967,0.9256721589255273,1.5165972458015973,-0.7944119903637136,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.0004892035207184878,0.05933710820274083,0.08919151504696621,0.19867017442225068,0.20872985162565544,0.23245406024462634,0.240901630766335,0.6091607094355874,-0.6499381639635219,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.6511027942234483,-0.008950210177088101,0.004934586389067536,0.11157104518134478,0.1216691760688312,0.1440061984027198,0.1531105374125923,0.49282269195276546,-0.6499381639635219,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.6511027942234483,-0.4490240397359864,0.8011625622062094,0.9346578165079048,0.9443925600808196,0.9798384928087359,0.98273636960546,1.5922169571654314,-0.5054643375633302,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.6416110840142574,-0.05068134918698375,1.0223369999331933,1.1632930307652827,1.1729268334174832,1.2120141301437406,1.2131879896590345,1.8976042530578388,-0.5054643375633302,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.210169710869211,-0.17113259132918215,1.8290970918325722,1.997267193246956,2.0065328018740747,2.058902407279995,2.05378770852112,3.0115407704558574,-0.36099051116313857,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.6511027942234483,-0.12181397249930567,1.2793206323397839,1.4289453749500451,1.4384618938657967,1.481780108761555,1.4809508243879492,2.252435206380445,-0.36099051116313857,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
0.6121575463452474,0.03562623376530019,1.4941758004174253,1.651048154514355,1.660466616535698,1.7073221564584162,1.7048181124399928,2.5490971509616402,-0.2165166847629469,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.04449622358151304,0.010966924350362117,1.4941758004174253,1.651048154514355,1.660466616535698,1.7073221564584162,1.7048181124399928,2.5490971509616402,-0.2165166847629469,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.10317225032923948,-0.05352665411947657,1.4941758004174253,1.651048154514355,1.660466616535698,1.7073221564584162,1.7048181124399928,2.5490971509616402,-0.0720428583627552,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.1601225115843856,-0.11612336263431987,1.4941758004174253,1.651048154514355,1.660466616535698,1.7073221564584162,1.7048181124399928,0.7182276008257326,-0.0720428583627552,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.14804215313632427,-0.10284527294935306,1.860693440079284,2.0299293667122953,2.039180555207883,2.0920703554707094,2.086709368528773,2.069202828845001,0.07243096803743647,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.43106769391947475,-0.4139319455685744,2.2693395440700925,2.4523601435306888,2.461424831658481,2.5210424854039557,2.512496171294425,2.2393471794136275,0.07243096803743647,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.6511027942234483,-0.6377626002580139,2.2693395440700925,2.4523601435306888,2.461424831658481,2.5210424854039557,2.512496171294425,3.619406911803601,0.21690479443762814,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.7158190001952053,-0.6064642460005922,2.828594908036894,3.0304806138672005,3.0392900656669006,3.1081151683796095,3.095209553429891,4.39160050284583,0.21690479443762814,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.6657718009103799,-0.6719062594479284,2.828594908036894,3.0304806138672005,3.0392900656669006,3.1081151683796095,3.095209553429891,4.39160050284583,0.3613786208378198,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
2.176563965369185,2.4522385564292497,2.828594908036894,3.0304806138672005,3.0392900656669006,3.1081151683796095,3.095209553429891,4.39160050284583,0.3613786208378198,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
1.4284446243356752,1.629945430938809,1.9154604437069183,2.0865438007188843,2.095769994319819,2.149561465667949,2.1437735792087063,3.1307872383757496,0.5058524472380115,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
0.8321926466492208,0.9745768614879494,2.828594908036894,3.0304806138672005,3.0392900656669006,3.1081151683796095,3.095209553429891,4.39160050284583,0.5058524472380115,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.6614573871789294,-0.9469524029222398,2.828594908036894,3.0304806138672005,3.0392900656669006,3.1081151683796095,3.095209553429891,3.631040713551883,0.6503262736382032,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.9160077973345068,-0.9469524029222398,4.329421449755713,4.581933853470836,4.590058349022831,4.683592707438568,4.6589884037934315,6.463871439258592,0.6503262736382032,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.9160077973345068,-0.9469524029222398,3.1540372949780275,3.3669010005602,3.3755619250051345,3.4497450347439735,3.4343026515087223,4.84095609537323,0.7948001000383949,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
0.4740963069388325,0.5809763458264349,4.917113527144556,5.189450279926154,5.197306561031681,5.300516543785866,5.2713312799357865,7.275329111201276,0.7948001000383949,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.2869662752890293,-0.2555433043264709,4.3620710096106485,4.615684766051687,4.6237943608011,4.717866253902307,4.693007452468008,6.508952421033186,0.9392739264385864,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.2619426756466165,-0.22803868997903967,2.39572493705694,2.5830088373920472,2.5920158449937167,2.6537142781668153,2.6441828113250385,3.793913938027833,0.9392739264385864,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.2619426756466165,-0.22803868997903967,1.0223369999331933,1.1632930307652827,1.1729268334174832,1.2120141301437406,1.2131879896590345,1.8976042530578388,1.0837477528387782,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.2619426756466165,-0.22803868997903967,-0.10986547890731929,-0.00710151840938938,0.0030490056226582835,0.023495986643122285,0.03349517271811802,0.3343121431324208,1.0837477528387782,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
0.5629732298067122,0.6786651485086904,-0.27943254783134014,-0.18238851600671227,-0.1721606039354503,-0.1545053353137144,-0.1431844026562889,0.10018188294824207,1.22822157923897,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
0.2264489587535758,0.3087755072846163,0.4483366734512588,0.5699302128116115,0.5798259811866182,0.6094630713457524,0.6151111661866627,1.105051508956115,1.22822157923897,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.2619426756466165,-0.22803868997903967,-0.11618474855666173,-0.013633953102457371,-0.003480545044103583,0.016862397004979244,0.02691084071658727,0.32558679182120914,1.3726954056391616,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.05743946477586462,-0.0032596003121024694,0.10183005434565091,0.21173504380838645,0.22178895295917897,0.24572123952091224,0.2540702947693963,0.6266114120580105,1.3726954056391616,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.7158190001952053,0.23764288397229436,0.3693458028344789,0.48827477914826234,0.4982065978520956,0.5265432008689651,0.532807016167529,0.9959846175659696,1.517169232039353,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
0.0003736792255717398,0.060285543180238606,0.17239523209664118,0.2846805645476453,0.2947022687380194,0.3197963238135091,0.32759533545315594,0.724044501699874,1.517169232039353,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.6511027942234483,-0.3190884478188118,-0.24888941119285202,-0.150815081656884,-0.14060110904610162,-0.1224429853960234,-0.11136013131555732,0.14235441428576484,1.6616430584395447,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
0.683776814287325,0.005276314485376147,0.1113089588196645,0.22153369584798835,0.23158327895932168,0.2556716239781267,0.2639467927716923,-0.22120189034805324,1.6616430584395447,-0.9991106000655776,-1.004228872821565,-0.6318014623008225
-0.011706679222489606,0.04700745349527179,0.5915734521696867,0.7179987325211518,0.7278291296332197,0.7598244364769937,0.7643560248880255,-0.03651528759407346,-1.6612549487648636,-0.4989843029171728,-1.004228872821565,-0.6318014623008225
0.004688092957021958,0.06502771806772646,0.48835871456376095,0.6113022992010421,0.62117980207611,0.6514758057206583,0.6568119355296907,-0.2924589260562816,-1.6612549487648636,-0.4989843029171728,-1.004228872821565,-0.6318014623008225
-0.011706679222489606,0.04700745349527179,0.574722066438107,0.7005789066729706,0.7104169945218548,0.7421348641086124,0.7467978062172769,-0.12813147636179573,-1.5167811223646719,-0.4989843029171728,-1.004228872821565,-0.6318014623008225
0.02884880985314465,0.09158389743766009,0.6042119914683712,0.7310636019072874,0.7408882309667429,0.7730916157532794,0.7775246888910865,-0.3040927278045638,-1.5167811223646719,-0.4989843029171728,-1.004228872821565,-0.6318014623008225
-0.009980913729909459,0.048904323450267004,0.6495000906219918,0.7778793838742742,0.7876833440785359,0.8206323414933041,0.8247124015687232,0.04782977508097209,-1.3723072959644802,-0.4989843029171728,-1.004228872821565,-0.6318014623008225
0.5569330505826815,0.062182413135233816,0.9770489007795725,1.1164772487982955,1.1261317203056898,1.1644734044037155,1.1660002769813975,0.04782977508097209,-1.3723072959644802,-0.4989843029171728,-1.004228872821565,-0.6318014623008225
-0.005666499998458934,0.0536464983377552,0.8991112417710164,1.0359105542504579,1.0456005954156276,1.0826591321999521,1.0847935156291857,1.7274599024892117,-1.2278334695642885,-0.4989843029171728,-1.004228872821565,-0.6318014623008225
